283740,0.9716025574468087,0.9768153333333334,0.9827994943820224,0.9660269148936169,0.9692033,0.9676258782608694,0.9799459230769231,0.958831,0.975196935064935,0.9735596511627906,0.9642428965517241,0.9597707,0.9785193870967741,0.9626395135135136,
283800,0.9740214510638299,0.9784686666666668,0.9856407303370787,0.9681167021276595,0.9703812204724409,0.9692505739130434,0.9829745882352942,0.959856,0.9774192727272727,0.9762212790697674,0.9665501379310344,0.9602953006535948,0.9798303548387096,0.9653832972972973,
283860,0.9764403446808512,0.9801220000000002,0.9884819662921348,0.9704180851063829,0.9751245275590551,0.9728057009345794,0.9869220392156862,0.959856,0.9796416103896103,0.9788829069767443,0.9688573793103448,0.9642898104575164,0.9845239473684211,0.9681270810810811,
283920,0.9788592382978725,0.9862587010309279,0.9901355590125126,0.9767397872340425,0.9798678346456693,0.9784243925233646,0.990100118303194,0.959856,0.9855168913043477,0.9839382705882354,0.9734461685393259,0.968284320261438,0.9898144736842107,0.972320686746988,
283980,0.9832561304347827,0.9900813538770725,0.9902360798106189,0.9841095,0.987617,0.985797027027027,0.990200709819165,0.959856,0.9901704787375415,0.9902654064537703,0.9803488088235295,0.9742108205128205,0.9901719329498769,0.9796428554216868,
284040,0.9897674347826086,0.9901814074694356,0.9903366006087251,0.9902217143807149,0.9901882822259136,0.9901743097643098,0.9903013013351359,0.959856,0.9902687411960133,0.9903631760575154,0.9891573382352941,0.9822778095238094,0.9902697571076419,0.9886037164179104,
284100,0.9901860771386186,0.9902814610617987,0.9904371214068313,0.9903195298420615,0.9902867440199336,0.9902692592592592,0.9904018928511068,0.959856,0.9903670036544849,0.9904609456612606,0.9902713967779437,0.9900202748290458,0.9903675812654069,0.9903457037640541,
284160,0.9902840530740068,0.9903815146541618,0.9905376422049375,0.9904173453034082,0.9903852058139535,0.9903642087542087,0.9905024843670778,0.959856,0.9904652661129567,0.9905587152650058,0.9903692044510878,0.9901179238033213,0.9904654054231719,0.9904408512302427,
284220,0.990382029009395,0.9904815682465249,0.9906381630030436,0.9905151607647548,0.9904836676079735,0.9904591582491582,0.9906030758830487,0.959856,0.9905635285714285,0.990656484868751,0.9904670121242317,0.9902155727775968,0.9905632295809369,0.9905359986964314,
284280,0.9904800049447832,0.990581621838888,0.9907386838011498,0.9906129762261014,0.9905821294019934,0.9905541077441077,0.9907036673990196,0.959856,0.9906617910299003,0.9907542544724962,0.9905648197973758,0.9903132217518722,0.9906610537387018,0.99063114616262,
284340,0.9905779808801713,0.9906816754312511,0.990839204599256,0.990710791687448,0.9906805911960134,0.9906490572390572,0.9908042589149906,0.959856,0.990760053488372,0.9908520240762414,0.9906626274705197,0.9904108707261478,0.9907588778964669,0.9907262936288088,
284400,0.9906759568155595,0.9907817290236142,0.9909397253973622,0.9908086071487947,0.9907790529900332,0.9907440067340066,0.9909048504309615,0.959856,0.9908583159468438,0.9909497936799866,0.9907604351436637,0.9905085197004232,0.9908567020542318,0.9908214410949975,
284460,0.9907739327509476,0.9908817826159773,0.9910402461954684,0.9909064226101413,0.9908775147840532,0.9908389562289562,0.9910054419469324,0.959856,0.9909565784053156,0.9910475632837318,0.9908582428168077,0.9906061686746986,0.9909545262119969,0.9909165885611861,
284520,0.9908719086863358,0.9909818362083403,0.9911407669935746,0.991004238071488,0.9909759765780731,0.9909339057239057,0.9911060334629034,0.959856,0.9910548408637874,0.991145332887477,0.9909560504899517,0.9907038176489742,0.9910523503697618,0.9910117360273749,
284580,0.990969884621724,0.9910818898007034,0.9912412877916807,0.9911020535328346,0.9910744383720931,0.9910288552188552,0.9912066249788744,0.959856,0.991153103322259,0.9912431024912222,0.9910538581630958,0.9908014666232496,0.9911501745275269,0.9911068834935636,
284640,0.9910678605571122,0.9911819433930665,0.9913418085897869,0.9911998689941812,0.991172900166113,0.9911238047138047,0.9913072164948452,0.959856,0.9912513657807308,0.9913408720949674,0.9911516658362397,0.9908991155975251,0.9912479986852918,0.9912020309597522,
284700,0.9911658364925003,0.9912819969854296,0.9914423293878931,0.9912976844555279,0.9912713619601329,0.9912187542087542,0.9914078080108162,0.959856,0.9913496282392026,0.9914386416987125,0.9912494735093837,0.9909967645718006,0.9913458228430568,0.9912971784259409,
